job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older,
JD-1975,Azure Site Reliability Engineer,Hopkins-Meyer,Nashville,TN,"Nashville, TN",USA,Remote,2025-03-10,2025-05-03,Entry-level,Internship,Telecommunications,"$66,908","$94,247","$80,577","['Azure DevOps', 'CI/CD', 'Azure Monitor', 'Python', 'Linux', 'Azure AD', 'Terraform']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,32,"$162,483",older than 30 days,
JD-1976,GCP DevOps Engineer,Lee-Johnston,Portland,OR,"Portland, OR",USA,Hybrid,2025-02-10,2025-04-08,Senior,Part-time,Telecommunications,"$164,649","$221,711","$193,180","['GKE', 'Docker', 'CI/CD', 'gcloud CLI', 'Linux', 'Cloud Functions', 'Kubernetes']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Expired,Engineering,USD,60,"$166,069",older than 30 days,
JD-1977,GCP System Administrator,Murphy LLC,New York,NY,"New York, NY",USA,On-site,2025-04-09,2025-06-07,Senior,Contract,Healthcare,"$145,237","$190,022","$167,629","['GKE', 'CI/CD', 'BigQuery', 'Python', 'Linux', 'Cloud Functions', 'Kubernetes']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP System Administrator, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,2,"$169,521",5 days,
JD-1978,Cloud Developer - GCP,Edwards-Compton,Minneapolis,MN,"Minneapolis, MN",USA,On-site,2025-02-02,2025-04-30,Entry-level,Contract,Education,"$62,652","$96,526","$79,589","['GKE', 'CI/CD', 'BigQuery', 'Linux', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a Cloud Developer - GCP, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,68,"$166,681",older than 30 days,
JD-1979,GCP Security Specialist,Wallace Group,Portland,OR,"Portland, OR",USA,Remote,2025-03-19,2025-05-07,Senior,Full-time,Finance,"$214,303","$278,652","$246,477","['BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,23,"$166,069",30 days,
JD-1980,GCP DevOps Engineer,Bell PLC,Seattle,WA,"Seattle, WA",USA,Hybrid,2025-02-15,2025-04-24,Senior,Full-time,Telecommunications,"$165,884","$209,585","$187,734","['GKE', 'Docker', 'CI/CD', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,55,"$172,275",older than 30 days,
JD-1981,Google Cloud Engineer,Valdez-Jacobs,San Diego,CA,"San Diego, CA",USA,On-site,2025-01-18,2025-05-09,Senior,Full-time,Healthcare,"$199,301","$320,878","$260,089","['GKE', 'Docker', 'BigQuery', 'Python', 'Linux', 'Cloud Functions', 'Kubernetes']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a Google Cloud Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,83,"$158,378",older than 30 days,
JD-1982,GCP Data Engineer,Hall-Carey,Portland,OR,"Portland, OR",USA,Hybrid,2025-02-23,2025-04-27,Senior,Contract,Healthcare,"$220,575","$378,765","$299,670","['Docker', 'CI/CD', 'BigQuery', 'gcloud CLI', 'Linux', 'Cloud Functions', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,47,"$166,069",older than 30 days,
JD-1983,GCP Cloud Platform Engineer,"Sanchez, Blankenship and Craig",Dallas,TX,"Dallas, TX",USA,Hybrid,2025-01-23,2025-04-23,Senior,Full-time,Education,"$157,660","$178,948","$168,304","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'Python', 'Linux', 'gcloud CLI']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Cloud Platform Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,78,"$171,059",older than 30 days,
JD-1984,GCP Solutions Architect,Jacobs LLC,Detroit,MI,"Detroit, MI",USA,On-site,2025-03-16,2025-06-09,Senior,Full-time,Telecommunications,"$229,391","$344,084","$286,737","['Docker', 'BigQuery', 'gcloud CLI', 'Linux', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,26,"$171,649",30 days,
JD-1985,Google Cloud Engineer,Wilson-Ortiz,New York,NY,"New York, NY",USA,On-site,2025-02-13,2025-05-13,Senior,Full-time,Healthcare,"$221,694","$259,911","$240,802","['GKE', 'CI/CD', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a Google Cloud Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,57,"$169,521",older than 30 days,
JD-1986,Azure Data Engineer,Johnston Ltd,Las Vegas,NV,"Las Vegas, NV",USA,Remote,2025-03-01,2025-05-19,Senior,Part-time,Healthcare,"$224,280","$368,649","$296,464","['Docker', 'CI/CD', 'Azure DevOps', 'ARM Templates', 'Azure AD', 'Kubernetes', 'Terraform']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,41,"$169,536",older than 30 days,
JD-1987,Azure Cloud Engineer,Yoder Group,Portland,OR,"Portland, OR",USA,On-site,2025-04-06,2025-06-01,Senior,Full-time,Education,"$201,948","$384,147","$293,047","['Docker', 'Azure DevOps', 'CI/CD', 'ARM Templates', 'Linux', 'Azure AD', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Cloud Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,5,"$166,069",5 days,
JD-1988,GCP Site Reliability Engineer,Martinez LLC,Salt Lake City,UT,"Salt Lake City, UT",USA,On-site,2025-01-12,2025-05-05,Entry-level,Full-time,Telecommunications,"$63,678","$85,174","$74,426","['GKE', 'CI/CD', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Kubernetes']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,89,"$160,070",older than 30 days,
JD-1989,GCP DevOps Engineer,"Dawson, Harrison and Garcia",Minneapolis,MN,"Minneapolis, MN",USA,Hybrid,2025-03-26,2025-04-22,Senior,Full-time,Telecommunications,"$243,961","$283,517","$263,739","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,16,"$166,681",30 days,
JD-1990,Azure Security Specialist,Bass Inc,Seattle,WA,"Seattle, WA",USA,Remote,2025-04-05,2025-05-13,Senior,Part-time,Education,"$198,517","$353,707","$276,112","['Docker', 'Azure Monitor', 'Azure DevOps', 'Python', 'Linux', 'Azure AD', 'Kubernetes']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,6,"$172,275",10 days,
JD-1991,GCP Data Engineer,Fritz and Sons,San Diego,CA,"San Diego, CA",USA,Hybrid,2025-03-18,2025-05-18,Entry-level,Contract,Healthcare,"$52,065","$83,510","$67,787","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'Python', 'gcloud CLI', 'Kubernetes']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,24,"$158,378",30 days,
