job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older
AZURE-1541,Azure Platform Engineer,Intel,Cincinnati,OH,"Cincinnati, OH",USA,Remote,3/22/2025,6/5/2025,Mid,Part-time,Healthcare,"$147,232 ","$223,726 ","$185,479 ","['Docker', 'Azure Monitor', 'Azure DevOps', 'ARM Templates', 'Python', 'Linux', 'Kubernetes']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Platform Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,20,"$171,059 ",5 days
AZURE-1542,Azure Solutions Architect,Deloitte,Cincinnati,OH,"Cincinnati, OH",USA,Hybrid,3/14/2025,6/6/2025,Senior,Full-time,Healthcare,"$76,099 ","$81,472 ","$78,785 ","['Azure Monitor', 'CI/CD', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,28,"$152,551 ",10 days
AZURE-1543,Azure Infrastructure Consultant,SAP,Cincinnati,OH,"Cincinnati, OH",USA,Hybrid,2/16/2025,4/17/2025,Entry,Contract,Cloud Services,"$114,838 ","$119,996 ","$117,417 ","['Terraform', 'PowerShell', 'Python', 'Azure Active Directory', 'Azure DevOps']","['Microsoft Certified: Azure Solutions Architect Expert', 'Microsoft Certified: Azure Administrator Associate']",Azure,"As a Azure Infrastructure Consultant at Salesforce, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Architecture,USD,72,"$164,636 ",15 days
AZURE-1544,Azure Platform Engineer,Cisco,Chicago,IL,"Chicago, IL",USA,On-site,2/28/2025,4/25/2025,Mid,Contract,Finance,"$164,583 ","$209,004 ","$186,793 ","['Docker', 'Azure DevOps', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes', 'Terraform']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Platform Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,42,"$172,275 ",1 days
AZURE-1545,Azure Infrastructure Consultant,Microsoft,Seattle,WA,"Seattle, WA",USA,Remote,1/11/2025,5/6/2025,Mid,Full-time,E-commerce,"$207,223 ","$305,515 ","$256,369 ","['Docker', 'CI/CD', 'Azure DevOps', 'Azure Monitor', 'ARM Templates', 'Linux', 'Terraform']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Infrastructure Consultant, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,90,"$166,069 ",30 days
AZURE-1546,Azure Security Engineer,Deloitte,Boston,MA,"Boston, MA",USA,Remote,2/5/2025,3/12/2025,Mid,Contract,IT Consulting,"$135,935 ","$143,879 ","$139,907 ","['PowerShell', 'Azure Active Directory', 'Bicep', 'Azure Functions', 'Python']","['Microsoft Certified: Azure Solutions Architect Expert', 'Microsoft Certified: Azure Administrator Associate']",Azure,"As a Azure Security Engineer at PwC, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Engineering,USD,83,"$184,404 ",15 days
AZURE-1547,Azure Site Reliability Engineer,SAP,Detroit,MI,"Detroit, MI",USA,On-site,1/31/2025,3/26/2025,Mid,Full-time,Cloud Services,"$119,615 ","$133,789 ","$126,702 ","['Azure Functions', 'Azure DevOps', 'Azure Kubernetes Service', 'PowerShell', 'Azure Active Directory']","['Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: DevOps Engineer Expert']",Azure,"As a Azure Site Reliability Engineer at Persistent Systems, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Architecture,USD,88,"$167,345 ",older than 30 days
AZURE-1548,Cloud Developer - Azure,Cognizant,San Diego,CA,"San Diego, CA",USA,Hybrid,1/15/2025,5/29/2025,Mid,Part-time,Telecommunications,"$238,089 ","$345,147 ","$291,618 ","['Docker', 'Azure DevOps', 'CI/CD', 'Azure Monitor', 'ARM Templates', 'Python', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Cloud Developer - Azure, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,86,"$152,551 ",1 days
AZURE-1549,Azure Solutions Architect,Google,Boston,MA,"Boston, MA",USA,Hybrid,4/27/2025,6/14/2025,Senior,Full-time,Healthcare,"$140,163 ","$151,320 ","$145,741 ","['Bicep', 'PowerShell', 'Python', 'Azure Functions', 'ARM Templates']","['Microsoft Certified: Azure Fundamentals', 'Microsoft Certified: Azure Administrator Associate']",Azure,"As a Azure Solutions Architect at KPMG, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Engineering,USD,2,"$180,689 ",5 days
AZURE-1550,Azure Site Reliability Engineer,Oracle,Raleigh,NC,"Raleigh, NC",USA,Hybrid,2/2/2025,3/27/2025,Senior,Contract,IT Consulting,"$119,994 ","$127,445 ","$123,719 ","['Azure Functions', 'ARM Templates', 'PowerShell', 'Terraform', 'Python']","['Microsoft Certified: Azure Fundamentals', 'Microsoft Certified: Azure Administrator Associate']",Azure,"As a Azure Site Reliability Engineer at Microsoft, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Engineering,USD,86,"$155,661 ",10 days
AZURE-1551,Azure Platform Engineer,PwC,Raleigh,NC,"Raleigh, NC",USA,Remote,2/27/2025,5/2/2025,Senior,Contract,Education,"$194,669 ","$279,742 ","$237,205 ","['Docker', 'Azure Monitor', 'ARM Templates', 'Linux', 'Azure AD', 'Kubernetes', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Platform Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,43,"$172,579 ",15 days
AZURE-1552,Azure AI Engineer,PwC,Pittsburgh,PA,"Pittsburgh, PA",USA,Remote,2/13/2025,3/10/2025,Senior,Part-time,Healthcare,"$116,454 ","$121,910 ","$119,182 ","['Python', 'CI/CD', 'Bicep', 'Azure DevOps', 'Azure Active Directory']","['Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: DevOps Engineer Expert']",Azure,"As a Azure AI Engineer at IBM, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Data Science,USD,75,"$175,821 ",10 days
AZURE-1553,Azure Data Engineer,Wipro,Nashville,TN,"Nashville, TN",USA,On-site,2/16/2025,3/19/2025,Senior,Part-time,IT Consulting,"$108,034 ","$124,730 ","$116,382 ","['Python', 'Bicep', 'Terraform', 'CI/CD', 'ARM Templates']","['Microsoft Certified: DevOps Engineer Expert', 'Microsoft Certified: Azure Fundamentals']",Azure,"As a Azure Data Engineer at Wipro, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Engineering,USD,72,"$166,048 ",10 days
AZURE-1554,Azure Cloud Engineer,Microsoft,Pittsburgh,PA,"Pittsburgh, PA",USA,Hybrid,3/6/2025,4/10/2025,Senior,Contract,Cybersecurity,"$105,028 ","$118,505 ","$111,766 ","['ARM Templates', 'PowerShell', 'Bicep', 'Python', 'Azure DevOps']","['Microsoft Certified: Azure Fundamentals', 'Microsoft Certified: DevOps Engineer Expert']",Azure,"As a Azure Cloud Engineer at Wipro, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Architecture,USD,54,"$156,357 ",30 days
AZURE-1555,Azure DevOps Engineer,ServiceNow,Austin,TX,"Austin, TX",USA,On-site,4/5/2025,5/10/2025,Entry,Full-time,Telecommunications,"$218,217 ","$327,432 ","$272,824 ","['Azure Monitor', 'CI/CD', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure DevOps Engineer, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,6,"$169,521 ",15 days
AZURE-1556,Azure System Administrator,Infosys,Miami,FL,"Miami, FL",USA,Hybrid,3/23/2025,4/1/2025,Entry,Full-time,Finance,"$230,841 ","$309,009 ","$269,925 ","['CI/CD', 'Azure DevOps', 'ARM Templates', 'Python', 'Linux', 'Azure AD', 'Kubernetes']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure System Administrator, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Expired,Security,USD,19,"$166,069 ",15 days
AZURE-1557,Azure Security Specialist,Amazon,San Jose,CA,"San Jose, CA",USA,On-site,2/26/2025,5/21/2025,Senior,Full-time,Education,"$116,100 ","$140,061 ","$128,080 ","['Docker', 'Azure Monitor', 'CI/CD', 'Azure DevOps', 'ARM Templates', 'Python', 'Kubernetes']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Azure Security Specialist, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,44,"$158,378 ",15 days
AZURE-1558,Azure Solutions Architect,HPE,Phoenix,AZ,"Phoenix, AZ",USA,Hybrid,2/25/2025,3/29/2025,Entry,Contract,Finance,"$111,524 ","$123,546 ","$117,535 ","['Azure Active Directory', 'ARM Templates', 'Azure DevOps', 'PowerShell', 'Python']","['Microsoft Certified: DevOps Engineer Expert', 'Microsoft Certified: Azure Administrator Associate']",Azure,"As a Azure Solutions Architect at Microsoft, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Security,USD,63,"$164,586 ",30 days
AZURE-1559,Azure Infrastructure Consultant,Red Hat,Detroit,MI,"Detroit, MI",USA,Hybrid,4/8/2025,6/3/2025,Mid,Full-time,Education,"$135,851 ","$214,687 ","$175,269 ","['Docker', 'Azure Monitor', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Infrastructure Consultant, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,3,"$172,275 ",15 days
AZURE-1560,Azure Data Engineer,Capgemini,Austin,TX,"Austin, TX",USA,On-site,2/5/2025,3/1/2025,Entry,Contract,Healthcare,"$105,877 ","$115,902 ","$110,889 ","['PowerShell', 'CI/CD', 'Azure Functions', 'Azure Kubernetes Service', 'Terraform']","['Microsoft Certified: Azure Fundamentals', 'Microsoft Certified: Azure Administrator Associate']",Azure,"As a Azure Data Engineer at HCLTech, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Data Science,USD,83,"$180,268 ",older than 30 days
AZURE-1561,Azure Solutions Architect,VMware,Austin,TX,"Austin, TX",USA,Remote,3/25/2025,4/20/2025,Mid,Contract,IT Consulting,"$139,606 ","$144,969 ","$142,287 ","['ARM Templates', 'PowerShell', 'Python', 'Azure Kubernetes Service', 'CI/CD']","['Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: DevOps Engineer Expert']",Azure,"As a Azure Solutions Architect at EY, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Security,USD,35,"$178,539 ",1 days
AZURE-1562,Azure Data Engineer,Intel,Chicago,IL,"Chicago, IL",USA,Remote,2/13/2025,3/27/2025,Mid,Full-time,Cloud Services,"$143,068 ","$167,236 ","$155,152 ","['CI/CD', 'Python', 'Azure Active Directory', 'PowerShell', 'Bicep']","['Microsoft Certified: Azure Fundamentals', 'Microsoft Certified: Azure Solutions Architect Expert']",Azure,"As a Azure Data Engineer at Capgemini, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Security,USD,75,"$184,638 ",30 days
AZURE-1563,Azure Solutions Architect,Intel,Cincinnati,OH,"Cincinnati, OH",USA,Remote,2/21/2025,6/6/2025,Mid,Full-time,Finance,"$112,425 ","$143,620 ","$128,022 ","['Azure Monitor', 'CI/CD', 'Azure DevOps', 'Python', 'Linux', 'Azure AD', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,49,"$169,521 ",30 days
AZURE-1564,Azure Systems Administrator,PwC,Minneapolis,MN,"Minneapolis, MN",USA,On-site,4/13/2025,5/12/2025,Senior,Part-time,Healthcare,"$119,955 ","$130,957 ","$125,456 ","['Bicep', 'PowerShell', 'Python', 'Azure DevOps', 'Azure Active Directory']","['Microsoft Certified: DevOps Engineer Expert', 'Microsoft Certified: Azure Fundamentals']",Azure,"As a Azure Systems Administrator at Deloitte, you will design, implement, and maintain enterprise solutions on Microsoft Azure.",Active,Architecture,USD,16,"$179,942 ",5 days
